time,open,high,low,close
2024-01-03T18:53:00+00:00,2420.2,2420.87,2420.06,2420.76
2024-01-03T18:54:00+00:00,2420.76,2420.96,2420.75,2420.8
2024-01-03T18:55:00+00:00,2420.8,2420.95,2420.7,2420.75
2024-01-03T18:56:00+00:00,2420.75,2420.8,2420.66,2420.77
2024-01-03T18:57:00+00:00,2420.77,2421.28,2420.5,2421.21
2024-01-03T18:58:00+00:00,2421.21,2421.97,2421.18,2421.85
2024-01-03T18:59:00+00:00,2421.85,2421.95,2421.39,2421.49
2024-01-03T19:00:00+00:00,2421.49,2421.71,2421.47,2421.71
2024-01-03T19:01:00+00:00,2421.71,2421.81,2421.47,2421.48
2024-01-03T19:02:00+00:00,2421.48,2421.61,2421.43,2421.56
2024-01-03T19:03:00+00:00,2421.56,2421.6,2420.94,2420.95
2024-01-03T19:04:00+00:00,2420.95,2421.8,2420.83,2421.78
2024-01-03T19:05:00+00:00,2421.78,2422.18,2421.58,2422.08
2024-01-03T19:06:00+00:00,2422.08,2422.41,2422.01,2422.29
2024-01-03T19:07:00+00:00,2422.29,2423.89,2422.21,2423.81
2024-01-03T19:08:00+00:00,2423.81,2423.82,2423.29,2423.33
2024-01-03T19:09:00+00:00,2423.33,2423.34,2423.28,2423.32
2024-01-03T19:10:00+00:00,2423.32,2423.37,2422.87,2422.88
2024-01-03T19:11:00+00:00,2422.88,2425.81,2422.8,2425.71
2024-01-03T19:12:00+00:00,2425.71,2425.73,2424.65,2424.7
2024-01-03T19:13:00+00:00,2424.7,2425.01,2424.7,2424.92
2024-01-03T19:14:00+00:00,2424.92,2424.95,2424.61,2424.72
2024-01-03T19:15:00+00:00,2424.72,2424.83,2424.1,2424.27
2024-01-03T19:16:00+00:00,2424.27,2424.95,2424.21,2424.91
2024-01-03T19:17:00+00:00,2424.91,2424.99,2424.72,2424.87
2024-01-03T19:18:00+00:00,2424.87,2425.1,2424.86,2425.05
2024-01-03T19:19:00+00:00,2425.05,2425.12,2424.62,2424.71
2024-01-03T19:20:00+00:00,2424.71,2424.88,2424.61,2424.83
2024-01-03T19:21:00+00:00,2424.83,2424.91,2423.86,2423.99
2024-01-03T19:22:00+00:00,2423.99,2424.12,2423.78,2423.85
2024-01-03T19:23:00+00:00,2423.85,2423.85,2423.65,2423.69
2024-01-03T19:24:00+00:00,2423.69,2423.77,2423.15,2423.24
2024-01-03T19:25:00+00:00,2423.24,2423.39,2423.11,2423.12
2024-01-03T19:26:00+00:00,2423.12,2423.18,2422.77,2422.81
2024-01-03T19:27:00+00:00,2422.81,2422.84,2422.55,2422.65
2024-01-03T19:28:00+00:00,2422.65,2422.89,2422.38,2422.61
2024-01-03T19:29:00+00:00,2422.61,2422.92,2422.49,2422.82
2024-01-03T19:30:00+00:00,2422.82,2423.07,2422.78,2423.02
2024-01-03T19:31:00+00:00,2423.02,2423.47,2423.02,2423.44
2024-01-03T19:32:00+00:00,2423.44,2423.69,2423.29,2423.61
2024-01-03T19:33:00+00:00,2423.61,2424.06,2423.59,2423.88
2024-01-03T19:34:00+00:00,2423.88,2423.92,2423.08,2423.13
2024-01-03T19:35:00+00:00,2423.13,2423.27,2423.08,2423.19
2024-01-03T19:36:00+00:00,2423.19,2423.33,2423.12,2423.29
2024-01-03T19:37:00+00:00,2423.29,2423.56,2423.27,2423.5
2024-01-03T19:38:00+00:00,2423.5,2423.66,2423.43,2423.6
2024-01-03T19:39:00+00:00,2423.6,2423.78,2423.02,2423.07
2024-01-03T19:40:00+00:00,2423.07,2423.14,2422.86,2422.88
2024-01-03T19:41:00+00:00,2422.88,2423.56,2422.75,2423.39
2024-01-03T19:42:00+00:00,2423.39,2426.38,2423.28,2426.33
2024-01-03T19:43:00+00:00,2426.33,2426.76,2426.19,2426.65
2024-01-03T19:44:00+00:00,2426.65,2426.72,2425.66,2425.81
2024-01-03T19:45:00+00:00,2425.81,2425.93,2425.58,2425.7
2024-01-03T19:46:00+00:00,2425.7,2426.47,2425.68,2426.44
2024-01-03T19:47:00+00:00,2426.44,2426.46,2426.12,2426.29
2024-01-03T19:48:00+00:00,2426.29,2426.33,2426.16,2426.22
2024-01-03T19:49:00+00:00,2426.22,2426.7,2426.1,2426.51
2024-01-03T19:50:00+00:00,2426.51,2426.57,2425.91,2426.13
2024-01-03T19:51:00+00:00,2426.13,2426.27,2425.96,2426.17
2024-01-03T19:52:00+00:00,2426.17,2426.18,2425.7,2425.74
2024-01-03T19:53:00+00:00,2425.74,2425.87,2425.35,2425.49
2024-01-03T19:54:00+00:00,2425.49,2425.99,2425.32,2425.88
2024-01-03T19:55:00+00:00,2425.88,2425.97,2425.74,2425.96
2024-01-03T19:56:00+00:00,2425.96,2425.96,2425.69,2425.78
2024-01-03T19:57:00+00:00,2425.78,2426.21,2425.76,2425.96
2024-01-03T19:58:00+00:00,2425.96,2426.16,2425.54,2425.61
2024-01-03T19:59:00+00:00,2425.61,2425.75,2425.5,2425.55
2024-01-03T20:00:00+00:00,2425.55,2426.04,2425.52,2425.84
2024-01-03T20:01:00+00:00,2425.84,2426.38,2425.75,2426.2
2024-01-03T20:02:00+00:00,2426.2,2426.23,2425.79,2425.9
2024-01-03T20:03:00+00:00,2425.9,2426.57,2425.84,2426.53
2024-01-03T20:04:00+00:00,2426.53,2426.64,2426.16,2426.24
2024-01-03T20:05:00+00:00,2426.24,2426.27,2425.78,2425.92
2024-01-03T20:06:00+00:00,2425.92,2426.01,2425.91,2425.97
2024-01-03T20:07:00+00:00,2425.97,2426.06,2425.56,2425.61
2024-01-03T20:08:00+00:00,2425.61,2425.84,2424.73,2424.89
2024-01-03T20:09:00+00:00,2424.89,2424.99,2424.61,2424.65
2024-01-03T20:10:00+00:00,2424.65,2424.71,2423.91,2424.1
2024-01-03T20:11:00+00:00,2424.1,2424.22,2423.48,2423.49
2024-01-03T20:12:00+00:00,2423.49,2423.62,2423.37,2423.57
2024-01-03T20:13:00+00:00,2423.57,2424.62,2423.51,2424.42
2024-01-03T20:14:00+00:00,2424.42,2424.61,2424.32,2424.47
2024-01-03T20:15:00+00:00,2424.47,2424.54,2424.1,2424.25
2024-01-03T20:16:00+00:00,2424.25,2424.68,2424.07,2424.5
2024-01-03T20:17:00+00:00,2424.5,2424.88,2424.49,2424.87
2024-01-03T20:18:00+00:00,2424.87,2425.08,2424.75,2425.08
2024-01-03T20:19:00+00:00,2425.08,2425.59,2424.98,2425.53
2024-01-03T20:20:00+00:00,2425.53,2425.69,2425.25,2425.41
2024-01-03T20:21:00+00:00,2425.41,2425.66,2425.4,2425.65
2024-01-03T20:22:00+00:00,2425.65,2426.05,2425.58,2425.97
2024-01-03T20:23:00+00:00,2425.97,2426.08,2425.79,2426.06
2024-01-03T20:24:00+00:00,2426.06,2426.19,2426.05,2426.14
2024-01-03T20:25:00+00:00,2426.14,2426.19,2426.08,2426.1
2024-01-03T20:26:00+00:00,2426.1,2426.27,2425.73,2425.81
2024-01-03T20:27:00+00:00,2425.81,2425.87,2425.17,2425.38
2024-01-03T20:28:00+00:00,2425.38,2425.48,2425.03,2425.05
2024-01-03T20:29:00+00:00,2425.05,2425.48,2424.79,2425.3
2024-01-03T20:30:00+00:00,2425.3,2425.85,2425.22,2425.8
2024-01-03T20:31:00+00:00,2425.8,2425.87,2425.52,2425.58
2024-01-03T20:32:00+00:00,2425.58,2425.68,2425.14,2425.22
2024-01-03T20:33:00+00:00,2425.22,2425.25,2425.05,2425.09
2024-01-03T20:34:00+00:00,2425.09,2425.2,2425.06,2425.1
2024-01-03T20:35:00+00:00,2425.1,2425.44,2425.0,2425.26
2024-01-03T20:36:00+00:00,2425.26,2425.37,2425.04,2425.14
2024-01-03T20:37:00+00:00,2425.14,2425.6,2425.09,2425.59
2024-01-03T20:38:00+00:00,2425.59,2425.71,2425.47,2425.53
2024-01-03T20:39:00+00:00,2425.53,2425.79,2425.44,2425.79
2024-01-03T20:40:00+00:00,2425.79,2426.02,2425.77,2425.89
2024-01-03T20:41:00+00:00,2425.89,2426.07,2425.75,2425.98
2024-01-03T20:42:00+00:00,2425.98,2426.39,2425.82,2426.3
2024-01-03T20:43:00+00:00,2426.3,2426.32,2426.11,2426.12
2024-01-03T20:44:00+00:00,2426.12,2426.17,2425.93,2425.95
2024-01-03T20:45:00+00:00,2425.95,2426.14,2425.86,2426.1
2024-01-03T20:46:00+00:00,2426.1,2426.15,2425.3,2425.39
2024-01-03T20:47:00+00:00,2425.39,2425.49,2425.35,2425.39
2024-01-03T20:48:00+00:00,2425.39,2425.52,2424.99,2425.12
2024-01-03T20:49:00+00:00,2425.12,2425.34,2424.92,2425.09
2024-01-03T20:50:00+00:00,2425.09,2425.63,2424.98,2425.53
2024-01-03T20:51:00+00:00,2425.53,2425.63,2425.22,2425.33
2024-01-03T20:52:00+00:00,2425.33,2425.37,2425.0,2425.07
2024-01-03T20:53:00+00:00,2425.07,2425.58,2424.91,2425.41
2024-01-03T20:54:00+00:00,2425.41,2425.43,2425.08,2425.16
2024-01-03T20:55:00+00:00,2425.16,2425.27,2424.64,2424.73
2024-01-03T20:56:00+00:00,2424.73,2425.21,2424.72,2425.16
2024-01-03T20:57:00+00:00,2425.16,2425.35,2425.07,2425.32
2024-01-03T20:58:00+00:00,2425.32,2425.4,2424.68,2424.74
2024-01-03T20:59:00+00:00,2424.74,2424.74,2424.45,2424.55
2024-01-03T21:00:00+00:00,2424.55,2424.66,2424.39,2424.41
2024-01-03T21:01:00+00:00,2424.41,2424.55,2424.24,2424.25
2024-01-03T21:02:00+00:00,2424.25,2426.39,2424.21,2426.25
2024-01-03T21:03:00+00:00,2426.25,2426.43,2426.21,2426.35
2024-01-03T21:04:00+00:00,2426.35,2426.51,2426.08,2426.13
2024-01-03T21:05:00+00:00,2426.13,2426.16,2425.91,2425.93
2024-01-03T21:06:00+00:00,2425.93,2426.16,2425.75,2426.12
2024-01-03T21:07:00+00:00,2426.12,2426.35,2426.0,2426.14
2024-01-03T21:08:00+00:00,2426.14,2426.16,2425.67,2425.76
2024-01-03T21:09:00+00:00,2425.76,2426.01,2425.64,2425.89
2024-01-03T21:10:00+00:00,2425.89,2425.97,2425.76,2425.93
2024-01-03T21:11:00+00:00,2425.93,2426.26,2425.86,2426.2
2024-01-03T21:12:00+00:00,2426.2,2426.28,2425.94,2425.98
2024-01-03T21:13:00+00:00,2425.98,2426.15,2425.98,2426.11
2024-01-03T21:14:00+00:00,2426.11,2426.13,2425.57,2425.63
2024-01-03T21:15:00+00:00,2425.63,2425.83,2425.58,2425.63
2024-01-03T21:16:00+00:00,2425.63,2425.82,2424.84,2424.97
2024-01-03T21:17:00+00:00,2424.97,2425.39,2424.9,2425.31
2024-01-03T21:18:00+00:00,2425.31,2425.62,2425.2,2425.49
2024-01-03T21:19:00+00:00,2425.49,2425.59,2425.36,2425.55
2024-01-03T21:20:00+00:00,2425.55,2425.81,2425.5,2425.7
2024-01-03T21:21:00+00:00,2425.7,2426.01,2425.68,2425.97
2024-01-03T21:22:00+00:00,2425.97,2426.1,2425.65,2425.67
2024-01-03T21:23:00+00:00,2425.67,2425.82,2425.58,2425.67
2024-01-03T21:24:00+00:00,2425.67,2425.96,2425.51,2425.84
2024-01-03T21:25:00+00:00,2425.84,2426.09,2425.76,2425.92
2024-01-03T21:26:00+00:00,2425.92,2426.49,2425.74,2426.28
2024-01-03T21:27:00+00:00,2426.28,2426.41,2425.94,2426.03
2024-01-03T21:28:00+00:00,2426.03,2426.2,2425.95,2426.15
2024-01-03T21:29:00+00:00,2426.15,2426.24,2426.1,2426.23
2024-01-03T21:30:00+00:00,2426.23,2426.32,2425.98,2425.99
2024-01-03T21:31:00+00:00,2425.99,2426.04,2425.7,2425.76
2024-01-03T21:32:00+00:00,2425.76,2426.09,2425.56,2426.04
2024-01-03T21:33:00+00:00,2426.04,2426.66,2425.94,2426.57
2024-01-03T21:34:00+00:00,2426.57,2426.68,2426.42,2426.5
2024-01-03T21:35:00+00:00,2426.5,2427.26,2426.42,2427.22
2024-01-03T21:36:00+00:00,2427.22,2427.8,2427.08,2427.77
2024-01-03T21:37:00+00:00,2427.77,2427.85,2427.64,2427.83
2024-01-03T21:38:00+00:00,2427.83,2428.26,2427.77,2428.23
2024-01-03T21:39:00+00:00,2428.23,2429.03,2428.17,2428.99
2024-01-03T21:40:00+00:00,2428.99,2429.21,2428.9,2429.2
2024-01-03T21:41:00+00:00,2429.2,2429.43,2429.11,2429.36
2024-01-03T21:42:00+00:00,2429.36,2429.49,2429.23,2429.26
2024-01-03T21:43:00+00:00,2429.26,2429.38,2429.13,2429.22
2024-01-03T21:44:00+00:00,2429.22,2429.29,2429.21,2429.28
2024-01-03T21:45:00+00:00,2429.28,2429.3,2429.1,2429.13
2024-01-03T21:46:00+00:00,2429.13,2429.32,2429.0,2429.3
2024-01-03T21:47:00+00:00,2429.3,2429.46,2429.17,2429.42
2024-01-03T21:48:00+00:00,2429.42,2429.59,2429.37,2429.58
2024-01-03T21:49:00+00:00,2429.58,2429.68,2429.33,2429.66
2024-01-03T21:50:00+00:00,2429.66,2429.76,2428.83,2428.99
2024-01-03T21:51:00+00:00,2428.99,2429.17,2428.48,2428.53
2024-01-03T21:52:00+00:00,2428.53,2428.86,2428.52,2428.76
2024-01-03T21:53:00+00:00,2428.76,2429.25,2428.62,2429.2
2024-01-03T21:54:00+00:00,2429.2,2429.76,2429.18,2429.73
2024-01-03T21:55:00+00:00,2429.73,2429.94,2429.41,2429.42
2024-01-03T21:56:00+00:00,2429.42,2429.71,2429.41,2429.69
2024-01-03T21:57:00+00:00,2429.69,2430.07,2429.65,2430.0
2024-01-03T21:58:00+00:00,2430.0,2430.41,2429.83,2430.4
2024-01-03T21:59:00+00:00,2430.4,2430.43,2429.33,2429.62
2024-01-03T22:00:00+00:00,2429.62,2430.1,2429.48,2430.09
2024-01-03T22:01:00+00:00,2430.09,2430.13,2429.74,2429.83
2024-01-03T22:02:00+00:00,2429.83,2430.01,2429.76,2429.99
2024-01-03T22:03:00+00:00,2429.99,2430.04,2429.44,2429.56
2024-01-03T22:04:00+00:00,2429.56,2429.62,2429.36,2429.4
2024-01-03T22:05:00+00:00,2429.4,2429.46,2428.77,2428.87
2024-01-03T22:06:00+00:00,2428.87,2429.33,2428.61,2429.33
2024-01-03T22:07:00+00:00,2429.33,2429.4,2429.28,2429.4
2024-01-03T22:08:00+00:00,2429.4,2429.52,2428.87,2428.89
2024-01-03T22:09:00+00:00,2428.89,2429.1,2428.76,2429.09
2024-01-03T22:10:00+00:00,2429.09,2429.1,2428.88,2429.04
2024-01-03T22:11:00+00:00,2429.04,2429.23,2428.99,2429.19
2024-01-03T22:12:00+00:00,2429.19,2429.2,2429.08,2429.16
2024-01-03T22:13:00+00:00,2429.16,2429.78,2429.11,2429.61
2024-01-03T22:14:00+00:00,2429.61,2431.64,2429.57,2431.58
2024-01-03T22:15:00+00:00,2431.58,2431.69,2431.46,2431.55
2024-01-03T22:16:00+00:00,2431.55,2432.34,2431.48,2432.29
2024-01-03T22:17:00+00:00,2432.29,2432.4,2432.21,2432.33
2024-01-03T22:18:00+00:00,2432.33,2432.38,2432.12,2432.15
2024-01-03T22:19:00+00:00,2432.15,2432.29,2431.27,2431.31
2024-01-03T22:20:00+00:00,2431.31,2431.98,2431.3,2431.75
2024-01-03T22:21:00+00:00,2431.75,2432.15,2431.68,2432.13
2024-01-03T22:22:00+00:00,2432.13,2432.27,2431.53,2431.61
2024-01-03T22:23:00+00:00,2431.61,2431.7,2431.28,2431.34
2024-01-03T22:24:00+00:00,2431.34,2431.46,2431.24,2431.27
2024-01-03T22:25:00+00:00,2431.27,2431.69,2431.12,2431.69
2024-01-03T22:26:00+00:00,2431.69,2432.13,2431.6,2431.99
2024-01-03T22:27:00+00:00,2431.99,2432.1,2431.68,2431.71
2024-01-03T22:28:00+00:00,2431.71,2432.32,2431.67,2432.2
2024-01-03T22:29:00+00:00,2432.2,2432.21,2431.46,2431.48
2024-01-03T22:30:00+00:00,2431.48,2431.84,2431.28,2431.81
2024-01-03T22:31:00+00:00,2431.81,2431.82,2431.77,2431.8
2024-01-03T22:32:00+00:00,2431.8,2431.89,2431.64,2431.87
2024-01-03T22:33:00+00:00,2431.87,2432.61,2431.62,2432.47
2024-01-03T22:34:00+00:00,2432.47,2432.64,2432.09,2432.19
2024-01-03T22:35:00+00:00,2432.19,2433.42,2432.11,2433.2
2024-01-03T22:36:00+00:00,2433.2,2433.6,2433.18,2433.55
2024-01-03T22:37:00+00:00,2433.55,2433.59,2433.18,2433.37
2024-01-03T22:38:00+00:00,2433.37,2433.5,2433.3,2433.43
2024-01-03T22:39:00+00:00,2433.43,2433.75,2433.37,2433.71
2024-01-03T22:40:00+00:00,2433.71,2435.67,2433.63,2435.58
2024-01-03T22:41:00+00:00,2435.58,2435.75,2435.09,2435.18
2024-01-03T22:42:00+00:00,2435.18,2435.4,2434.56,2434.65
2024-01-03T22:43:00+00:00,2434.65,2434.78,2434.54,2434.69
2024-01-03T22:44:00+00:00,2434.69,2434.7,2433.94,2434.05
2024-01-03T22:45:00+00:00,2434.05,2434.18,2434.03,2434.17
2024-01-03T22:46:00+00:00,2434.17,2434.17,2433.95,2433.99
2024-01-03T22:47:00+00:00,2433.99,2434.06,2433.88,2433.91
2024-01-03T22:48:00+00:00,2433.91,2433.91,2433.43,2433.64
2024-01-03T22:49:00+00:00,2433.64,2433.82,2433.28,2433.44
2024-01-03T22:50:00+00:00,2433.44,2433.8,2433.35,2433.75
2024-01-03T22:51:00+00:00,2433.75,2434.26,2433.74,2434.1
2024-01-03T22:52:00+00:00,2434.1,2434.35,2433.88,2434.31
2024-01-03T22:53:00+00:00,2434.31,2434.74,2434.28,2434.74
2024-01-03T22:54:00+00:00,2434.74,2434.76,2434.66,2434.67
2024-01-03T22:55:00+00:00,2434.67,2434.84,2434.43,2434.78
2024-01-03T22:56:00+00:00,2434.78,2434.9,2434.63,2434.68
2024-01-03T22:57:00+00:00,2434.68,2434.73,2434.59,2434.6
2024-01-03T22:58:00+00:00,2434.6,2434.65,2434.44,2434.51
2024-01-03T22:59:00+00:00,2434.51,2434.61,2434.12,2434.21
2024-01-03T23:00:00+00:00,2434.21,2434.29,2434.05,2434.13
2024-01-03T23:01:00+00:00,2434.13,2434.16,2434.08,2434.09
2024-01-03T23:02:00+00:00,2434.09,2434.2,2433.13,2433.3
2024-01-03T23:03:00+00:00,2433.3,2433.77,2433.17,2433.7
2024-01-03T23:04:00+00:00,2433.7,2433.72,2433.12,2433.19
2024-01-03T23:05:00+00:00,2433.19,2433.29,2432.93,2433.01
2024-01-03T23:06:00+00:00,2433.01,2433.1,2432.97,2433.0
2024-01-03T23:07:00+00:00,2433.0,2433.26,2432.99,2433.22
2024-01-03T23:08:00+00:00,2433.22,2433.47,2433.01,2433.37
2024-01-03T23:09:00+00:00,2433.37,2433.5,2433.19,2433.48
2024-01-03T23:10:00+00:00,2433.48,2433.55,2433.18,2433.21
2024-01-03T23:11:00+00:00,2433.21,2433.28,2432.98,2433.08
2024-01-03T23:12:00+00:00,2433.08,2433.68,2432.91,2433.58
2024-01-03T23:13:00+00:00,2433.58,2433.67,2433.5,2433.59
2024-01-03T23:14:00+00:00,2433.59,2434.01,2433.45,2433.94
2024-01-03T23:15:00+00:00,2433.94,2434.11,2433.82,2434.09
2024-01-03T23:16:00+00:00,2434.09,2434.27,2433.98,2434.22
2024-01-03T23:17:00+00:00,2434.22,2434.24,2433.94,2433.98
2024-01-03T23:18:00+00:00,2433.98,2433.99,2433.54,2433.61
2024-01-03T23:19:00+00:00,2433.61,2436.28,2433.52,2436.28
2024-01-03T23:20:00+00:00,2436.28,2436.32,2435.93,2435.96
2024-01-03T23:21:00+00:00,2435.96,2436.12,2435.8,2436.06
2024-01-03T23:22:00+00:00,2436.06,2436.39,2436.05,2436.31
2024-01-03T23:23:00+00:00,2436.31,2436.33,2436.1,2436.27
2024-01-03T23:24:00+00:00,2436.27,2436.3,2436.18,2436.25
2024-01-03T23:25:00+00:00,2436.25,2436.74,2436.12,2436.72
2024-01-03T23:26:00+00:00,2436.72,2436.97,2436.62,2436.92
2024-01-03T23:27:00+00:00,2436.92,2437.0,2436.65,2436.66
2024-01-03T23:28:00+00:00,2436.66,2437.32,2436.51,2437.22
2024-01-03T23:29:00+00:00,2437.22,2437.44,2437.17,2437.38
2024-01-03T23:30:00+00:00,2437.38,2437.53,2436.18,2436.33
2024-01-03T23:31:00+00:00,2436.33,2437.17,2436.27,2437.12
2024-01-03T23:32:00+00:00,2437.12,2437.95,2437.1,2437.79
2024-01-03T23:33:00+00:00,2437.79,2437.89,2437.6,2437.72
2024-01-03T23:34:00+00:00,2437.72,2437.78,2436.12,2436.24
2024-01-03T23:35:00+00:00,2436.24,2436.37,2435.63,2435.71
2024-01-03T23:36:00+00:00,2435.71,2436.09,2435.61,2435.97
2024-01-03T23:37:00+00:00,2435.97,2436.28,2435.83,2436.26
2024-01-03T23:38:00+00:00,2436.26,2436.62,2436.23,2436.42
2024-01-03T23:39:00+00:00,2436.42,2436.86,2436.35,2436.83
2024-01-03T23:40:00+00:00,2436.83,2436.88,2435.05,2435.16
2024-01-03T23:41:00+00:00,2435.16,2435.23,2435.0,2435.04
2024-01-03T23:42:00+00:00,2435.04,2435.54,2434.86,2435.42
2024-01-03T23:43:00+00:00,2435.42,2435.45,2435.3,2435.35
2024-01-03T23:44:00+00:00,2435.35,2435.36,2435.12,2435.25
2024-01-03T23:45:00+00:00,2435.25,2435.29,2435.12,2435.25
2024-01-03T23:46:00+00:00,2435.25,2435.32,2434.95,2435.2
2024-01-03T23:47:00+00:00,2435.2,2435.52,2435.2,2435.39
2024-01-03T23:48:00+00:00,2435.39,2435.59,2435.31,2435.55
2024-01-03T23:49:00+00:00,2435.55,2435.85,2435.45,2435.78
2024-01-03T23:50:00+00:00,2435.78,2436.08,2435.67,2435.98
2024-01-03T23:51:00+00:00,2435.98,2436.22,2435.88,2436.14
2024-01-03T23:52:00+00:00,2436.14,2436.31,2436.12,2436.27
2024-01-03T23:53:00+00:00,2436.27,2436.35,2435.7,2435.81
2024-01-03T23:54:00+00:00,2435.81,2435.96,2435.69,2435.91
2024-01-03T23:55:00+00:00,2435.91,2435.92,2435.69,2435.71
2024-01-03T23:56:00+00:00,2435.71,2436.11,2435.64,2436.09
2024-01-03T23:57:00+00:00,2436.09,2436.12,2436.04,2436.05
2024-01-03T23:58:00+00:00,2436.05,2436.36,2435.96,2436.33
2024-01-03T23:59:00+00:00,2436.33,2436.35,2436.1,2436.14
2024-01-04T00:00:00+00:00,2436.14,2436.16,2435.98,2436.09
2024-01-04T00:01:00+00:00,2436.09,2436.41,2435.98,2436.35
2024-01-04T00:02:00+00:00,2436.35,2437.07,2436.32,2436.98
2024-01-04T00:03:00+00:00,2436.98,2437.37,2436.72,2437.31
2024-01-04T00:04:00+00:00,2437.31,2437.87,2437.2,2437.76
2024-01-04T00:05:00+00:00,2437.76,2438.53,2437.75,2438.37
2024-01-04T00:06:00+00:00,2438.37,2438.47,2438.16,2438.25
2024-01-04T00:07:00+00:00,2438.25,2438.27,2437.5,2437.53
2024-01-04T00:08:00+00:00,2437.53,2437.7,2437.13,2437.25
2024-01-04T00:09:00+00:00,2437.25,2437.29,2436.63,2436.64
2024-01-04T00:10:00+00:00,2436.64,2436.66,2436.18,2436.21
2024-01-04T00:11:00+00:00,2436.21,2436.23,2435.83,2435.9
2024-01-04T00:12:00+00:00,2435.9,2435.97,2435.74,2435.88
2024-01-04T00:13:00+00:00,2435.88,2436.08,2435.84,2435.95
2024-01-04T00:14:00+00:00,2435.95,2436.26,2435.9,2436.25
2024-01-04T00:15:00+00:00,2436.25,2436.68,2436.14,2436.57
2024-01-04T00:16:00+00:00,2436.57,2436.99,2436.45,2436.97
2024-01-04T00:17:00+00:00,2436.97,2437.41,2436.91,2437.39
2024-01-04T00:18:00+00:00,2437.39,2437.86,2437.34,2437.83
2024-01-04T00:19:00+00:00,2437.83,2438.13,2437.67,2437.98
2024-01-04T00:20:00+00:00,2437.98,2438.09,2437.84,2437.97
2024-01-04T00:21:00+00:00,2437.97,2438.0,2437.56,2437.6
2024-01-04T00:22:00+00:00,2437.6,2437.64,2436.69,2436.75
2024-01-04T00:23:00+00:00,2436.75,2437.25,2436.72,2437.14
2024-01-04T00:24:00+00:00,2437.14,2437.15,2437.03,2437.05
2024-01-04T00:25:00+00:00,2437.05,2437.09,2436.99,2437.06
2024-01-04T00:26:00+00:00,2437.06,2437.72,2436.97,2437.57
2024-01-04T00:27:00+00:00,2437.57,2437.95,2437.57,2437.93
2024-01-04T00:28:00+00:00,2437.93,2438.06,2437.2,2437.37
2024-01-04T00:29:00+00:00,2437.37,2437.61,2437.06,2437.09
2024-01-04T00:30:00+00:00,2437.09,2437.13,2436.87,2436.88
2024-01-04T00:31:00+00:00,2436.88,2437.18,2436.81,2436.82
2024-01-04T00:32:00+00:00,2436.82,2437.01,2436.76,2436.96
2024-01-04T00:33:00+00:00,2436.96,2437.01,2436.68,2436.71
2024-01-04T00:34:00+00:00,2436.71,2436.78,2436.47,2436.49
2024-01-04T00:35:00+00:00,2436.49,2436.83,2436.47,2436.62
2024-01-04T00:36:00+00:00,2436.62,2436.92,2436.57,2436.89
2024-01-04T00:37:00+00:00,2436.89,2436.98,2436.83,2436.85
2024-01-04T00:38:00+00:00,2436.85,2437.35,2436.69,2437.34
2024-01-04T00:39:00+00:00,2437.34,2437.42,2436.82,2436.94
2024-01-04T00:40:00+00:00,2436.94,2437.1,2436.85,2436.87
2024-01-04T00:41:00+00:00,2436.87,2437.53,2436.86,2437.36
2024-01-04T00:42:00+00:00,2437.36,2437.52,2437.34,2437.39
2024-01-04T00:43:00+00:00,2437.39,2437.71,2437.35,2437.66
2024-01-04T00:44:00+00:00,2437.66,2437.71,2437.47,2437.55
2024-01-04T00:45:00+00:00,2437.55,2437.97,2437.49,2437.9
2024-01-04T00:46:00+00:00,2437.9,2437.95,2437.27,2437.38
2024-01-04T00:47:00+00:00,2437.38,2438.29,2437.36,2438.23
2024-01-04T00:48:00+00:00,2438.23,2438.51,2438.08,2438.47
2024-01-04T00:49:00+00:00,2438.47,2438.58,2438.2,2438.27
2024-01-04T00:50:00+00:00,2438.27,2438.42,2438.24,2438.34
2024-01-04T00:51:00+00:00,2438.34,2438.52,2438.3,2438.46
2024-01-04T00:52:00+00:00,2438.46,2438.55,2438.29,2438.31
2024-01-04T00:53:00+00:00,2438.31,2438.41,2438.24,2438.27
2024-01-04T00:54:00+00:00,2438.27,2438.62,2438.27,2438.49
2024-01-04T00:55:00+00:00,2438.49,2438.77,2438.25,2438.26
2024-01-04T00:56:00+00:00,2438.26,2438.31,2437.97,2438.05
2024-01-04T00:57:00+00:00,2438.05,2438.36,2437.99,2438.35
2024-01-04T00:58:00+00:00,2438.35,2438.49,2438.24,2438.32
2024-01-04T00:59:00+00:00,2438.32,2438.82,2438.26,2438.69
2024-01-04T01:00:00+00:00,2438.69,2438.97,2438.68,2438.96
2024-01-04T01:01:00+00:00,2438.96,2439.01,2438.68,2438.71
2024-01-04T01:02:00+00:00,2438.71,2438.81,2438.09,2438.21
2024-01-04T01:03:00+00:00,2438.21,2438.24,2438.08,2438.22
2024-01-04T01:04:00+00:00,2438.22,2438.44,2438.12,2438.4
2024-01-04T01:05:00+00:00,2438.4,2438.48,2438.05,2438.14
2024-01-04T01:06:00+00:00,2438.14,2438.34,2437.49,2437.6
2024-01-04T01:07:00+00:00,2437.6,2438.09,2437.5,2438.05
2024-01-04T01:08:00+00:00,2438.05,2438.11,2437.89,2437.89
2024-01-04T01:09:00+00:00,2437.89,2438.03,2437.56,2437.69
2024-01-04T01:10:00+00:00,2437.69,2437.83,2437.32,2437.45
